date,close,open,high,low,vol,var
30.06.2015,846,"838,8","849,2",819,"0,16K","0,86%"
29.06.2015,"838,8","798,2",850,"798,2","0,12K","5,09%"
28.06.2015,"798,2","809,5","809,5",795,"0,02K","-1,39%"
27.06.2015,"809,5","801,6","809,5","782,7","0,03K","0,99%"
26.06.2015,"801,6",790,"802,9",776,"0,07K","1,47%"
25.06.2015,790,792,792,"770,6","0,08K","-0,25%"
24.06.2015,792,"794,8","795,5",782,"0,08K","-0,35%"
23.06.2015,"794,8","802,5","802,5",783,"0,13K","-0,96%"
22.06.2015,"802,5","783,9",805,783,"0,08K","2,38%"
21.06.2015,"783,9",794,795,"781,5","0,02K","-1,28%"
20.06.2015,794,"808,1","808,1",778,"0,07K","-1,75%"
19.06.2015,"808,1",799,"828,9","786,3","0,13K","1,14%"
18.06.2015,799,793,800,770,"0,13K","0,75%"
17.06.2015,793,750,"834,7",747,"0,20K","5,74%"
16.06.2015,750,"731,2",770,"731,2","0,10K","2,58%"
15.06.2015,"731,2","740,1",745,725,"0,18K","-1,21%"
14.06.2015,"740,1","748,9","748,9","737,5","0,02K","-1,18%"
13.06.2015,"748,9",747,"749,9","737,5","0,01K","0,26%"
12.06.2015,747,"749,9",751,734,"0,12K","-0,39%"
11.06.2015,"749,9","744,1","753,7",734,"0,15K","0,78%"
10.06.2015,"744,1","753,8",755,"738,9","0,11K","-1,29%"
09.06.2015,"753,8",755,755,732,"0,13K","-0,16%"
08.06.2015,755,755,755,739,"0,11K","0,00%"
07.06.2015,755,"768,9","768,9",748,"0,01K","-1,81%"
06.06.2015,"768,9",763,"768,9",748,"0,03K","0,77%"
05.06.2015,763,740,769,740,"0,12K","3,11%"
04.06.2015,740,"754,9",755,735,"0,03K","-0,64%"
03.06.2015,"744,7","762,9","767,8",737,"0,11K","-2,38%"
02.06.2015,"762,9",748,"767,8",732,"0,13K","1,99%"
01.06.2015,748,769,769,732,"0,15K","-2,73%"
31.05.2015,769,"762,3",770,745,"0,14K","0,88%"
30.05.2015,"762,3","773,3",774,760,"0,09K","-1,42%"
29.05.2015,"773,3",773,774,751,"0,10K","0,04%"
28.05.2015,773,780,780,"761,5","0,07K","-0,90%"
27.05.2015,780,"758,2","1007,7",750,"0,31K","2,88%"
26.05.2015,"758,2",752,780,"745,6","0,14K","0,82%"
25.05.2015,752,755,760,"745,6","0,10K","-0,40%"
24.05.2015,755,748,759,748,"0,02K","0,94%"
23.05.2015,748,"760,9",761,"745,3","0,03K","-1,70%"
22.05.2015,"760,9",751,761,"745,1","0,17K","1,32%"
21.05.2015,751,739,"764,3",738,"0,13K","1,63%"
20.05.2015,739,"745,1",750,"736,6","0,08K","-0,82%"
19.05.2015,"745,1",739,752,"738,3","0,15K","0,83%"
18.05.2015,739,750,"764,3","736,2","0,13K","-1,47%"
17.05.2015,750,751,751,"742,9","0,02K","-0,13%"
16.05.2015,751,"764,3",765,"743,3","0,03K","-1,74%"
15.05.2015,"764,3","748,4",765,"736,9","0,07K","2,13%"
14.05.2015,"748,4",746,"757,8","726,2","0,09K","0,32%"
13.05.2015,746,755,767,"738,3","0,15K","-1,19%"
12.05.2015,755,748,780,"735,5","0,11K","0,94%"
11.05.2015,748,"740,7",750,"720,1","0,15K","0,99%"
10.05.2015,"740,7","749,4",750,"740,5","0,01K","-1,16%"
09.05.2015,"749,4","749,9",750,740,"0,02K","-0,07%"
08.05.2015,"749,9",735,750,726,"0,12K","2,03%"
07.05.2015,735,"746,5","746,5","712,4","0,10K","-1,54%"
06.05.2015,"746,5","741,1",750,"739,1","0,12K","-0,45%"
05.05.2015,"749,8",745,750,728,"0,11K","0,65%"
04.05.2015,745,"742,1",750,"720,1","0,18K","0,39%"
03.05.2015,"742,1","744,9",749,"735,9","0,02K","-0,38%"
02.05.2015,"744,9","737,6","749,8","733,1","0,05K","1,00%"
01.05.2015,"737,6","735,5",750,735,"0,06K","0,27%"
30.04.2015,"735,5","723,9","747,9",706,"0,30K","1,61%"
29.04.2015,"723,9","698,1","725,3",690,"0,15K","3,69%"
28.04.2015,"698,1",690,750,"673,7","0,18K","1,18%"
27.04.2015,690,"681,9",704,670,"0,10K","1,19%"
26.04.2015,"681,9","729,6","729,9","676,6","0,03K","-6,55%"
25.04.2015,"729,6",734,"749,8","710,5","0,08K","-0,86%"
24.04.2015,736,747,758,"730,2","0,14K","-1,47%"
23.04.2015,747,760,765,"724,1","0,18K","-1,71%"
22.04.2015,760,745,760,741,"0,20K","2,01%"
21.04.2015,745,"740,5",750,730,"0,07K","0,61%"
20.04.2015,"740,5",744,745,729,"0,08K","-0,47%"
19.04.2015,744,"745,8","745,9","732,3","0,03K","-0,24%"
18.04.2015,"745,8","753,8","753,8",728,"0,07K","-1,06%"
17.04.2015,"753,8",760,"769,4",720,"0,14K","-0,81%"
16.04.2015,760,719,760,710,"0,15K","5,70%"
15.04.2015,719,"731,7","754,9",706,"0,07K","-1,74%"
14.04.2015,"731,7","768,9","768,9",713,"0,16K","-4,84%"
13.04.2015,"768,9",784,800,"745,2","0,14K","-1,92%"
12.04.2015,784,770,799,750,"0,04K","2,41%"
11.04.2015,"765,5","777,3",800,750,"0,10K","-1,51%"
10.04.2015,"777,3",814,820,"768,3","0,13K","-4,51%"
09.04.2015,814,803,815,"782,4","0,12K","1,37%"
08.04.2015,803,"846,3","848,3",796,"0,36K","-5,12%"
07.04.2015,"846,3",843,"849,5",835,"0,13K","0,39%"
06.04.2015,843,835,850,832,"0,11K","0,96%"
05.04.2015,835,"841,8","848,7","833,4","0,02K","-0,80%"
04.04.2015,"841,8","833,2",849,832,"0,03K","1,03%"
03.04.2015,"833,2",850,850,831,"0,05K","-1,98%"
02.04.2015,850,835,850,823,"0,08K","1,80%"
01.04.2015,835,839,860,802,"0,14K","-0,48%"
31.03.2015,839,"846,2",866,"825,1","0,12K","-0,85%"
30.03.2015,"846,2",826,875,810,"0,08K","2,45%"
29.03.2015,826,"848,8",849,820,"0,03K","-2,69%"
28.03.2015,"848,8",829,849,"825,1","0,03K","2,39%"
27.03.2015,829,"839,8","839,8","816,1","0,11K","-1,29%"
26.03.2015,"839,8","831,7",843,"802,5","0,09K","0,98%"
25.03.2015,"831,7","852,7","861,5",780,"0,13K","-2,47%"
24.03.2015,"852,7","876,5","876,5",820,"0,17K","-2,71%"
23.03.2015,"876,5",878,879,850,"0,16K","-0,17%"
22.03.2015,878,"874,6","879,9",865,"0,02K","0,39%"
21.03.2015,"874,6","892,1","892,1",870,"0,03K","-1,96%"
20.03.2015,"892,1","896,9",897,"880,1","0,08K","-0,54%"
19.03.2015,"896,9",851,"913,3",851,"0,17K","5,39%"
18.03.2015,851,968,968,845,"0,17K","-12,09%"
17.03.2015,968,965,970,957,"0,10K","0,31%"
16.03.2015,965,"965,9",970,"955,1","0,11K","-0,10%"
15.03.2015,"965,9",950,970,940,"0,01K","0,00%"
14.03.2015,"965,9","988,3","990,1",948,"0,04K","-2,26%"
13.03.2015,"988,3","951,1",1059,"920,1","0,24K","3,91%"
12.03.2015,"951,1",899,"979,9",889,"0,13K","5,79%"
11.03.2015,899,"897,5",899,"873,5","0,10K","0,17%"
10.03.2015,"897,5","898,9",899,"864,1","0,12K","-0,16%"
09.03.2015,"898,9",828,900,828,"0,10K","8,57%"
08.03.2015,828,828,845,824,"0,02K","0,00%"
07.03.2015,828,"808,9",828,800,"0,04K","2,36%"
06.03.2015,"808,9",809,809,790,"0,11K","-0,01%"
05.03.2015,809,801,810,800,"0,13K","0,99%"
04.03.2015,801,"746,1",828,"746,1","0,15K","7,36%"
03.03.2015,"746,1",770,830,"746,1","0,22K","-3,10%"
02.03.2015,770,737,770,721,"0,19K","4,48%"
01.03.2015,737,736,739,730,"0,04K","0,14%"
28.02.2015,736,736,736,721,"0,03K","0,00%"
27.02.2015,736,714,740,"705,5","0,12K","3,08%"
26.02.2015,714,714,714,695,"0,12K","0,00%"
25.02.2015,714,709,"715,9",693,"0,09K","0,70%"
24.02.2015,709,"715,9","715,9","691,7","0,08K","-0,96%"
23.02.2015,"715,9",700,727,670,"0,11K","2,27%"
22.02.2015,700,"735,7","736,6",689,"0,03K","-4,86%"
21.02.2015,"735,7","715,8","737,1","705,3","0,03K","2,79%"
20.02.2015,"715,8",712,723,700,"0,12K","0,53%"
19.02.2015,712,"709,4",715,687,"0,10K","0,37%"
18.02.2015,"709,4","711,8",739,660,"0,10K","-0,34%"
17.02.2015,"711,8","702,8","711,9",680,"0,01K","1,29%"
16.02.2015,"702,8",696,715,681,"0,02K","0,98%"
15.02.2015,696,713,740,695,"0,05K","-2,38%"
14.02.2015,713,698,725,698,"0,08K","2,15%"
13.02.2015,698,"673,7",700,"663,6","0,15K","3,61%"
12.02.2015,"673,7","671,7",674,663,"0,09K","0,30%"
11.02.2015,"671,7","669,4","674,5","657,1","0,08K","0,34%"
10.02.2015,"669,4","666,2",674,"642,2","0,07K","0,48%"
09.02.2015,"666,2","650,1",667,637,"0,16K","2,48%"
08.02.2015,"650,1",668,674,646,"0,01K","-2,68%"
07.02.2015,668,"657,7",670,"646,6","0,02K","1,56%"
06.02.2015,"657,7",645,"658,4","635,1","0,12K","1,97%"
05.02.2015,645,669,669,"631,2","0,12K","-3,58%"
04.02.2015,669,"671,7","684,8",647,"0,13K","-0,41%"
03.02.2015,"671,7",680,700,660,"0,16K","-1,22%"
02.02.2015,680,662,680,638,"0,08K","2,72%"
01.02.2015,662,645,680,620,"0,10K","2,64%"
31.01.2015,645,670,"693,3",644,"0,07K","-3,73%"
30.01.2015,670,656,700,"640,1","0,10K","2,13%"
29.01.2015,656,"694,8",695,635,"0,15K","-5,58%"
28.01.2015,"694,8","725,1","750,1",651,"0,27K","-4,19%"
27.01.2015,"725,1",740,780,702,"0,21K","-2,01%"
26.01.2015,740,"683,4","828,8","683,4","0,23K","8,28%"
25.01.2015,"683,4",690,694,660,"0,05K","-0,96%"
24.01.2015,690,637,690,625,"0,07K","8,32%"
23.01.2015,637,"646,5",648,620,"0,08K","-1,46%"
22.01.2015,"646,5",625,660,620,"0,16K","3,44%"
21.01.2015,625,"612,2",630,601,"0,11K","2,09%"
20.01.2015,"612,2",620,650,"612,1","0,26K","-1,26%"
19.01.2015,620,634,"664,2",608,"0,14K","-2,20%"
18.01.2015,634,"625,6",634,607,"0,01K","1,34%"
17.01.2015,"625,6",637,650,"583,2","0,09K","-1,79%"
16.01.2015,637,"645,9",670,601,"0,19K","-1,37%"
15.01.2015,"645,9","570,4",710,511,"0,26K","13,24%"
14.01.2015,"570,4",690,710,"455,3","0,21K","-17,34%"
13.01.2015,690,"847,9","847,9",650,"0,22K","-18,63%"
12.01.2015,"847,9",829,"857,6",815,"0,06K","2,28%"
11.01.2015,829,849,"870,3",829,"0,11K","-2,36%"
10.01.2015,849,885,"901,7",846,"0,06K","-4,07%"
09.01.2015,885,"905,8",906,870,"0,08K","-2,29%"
08.01.2015,"905,8",905,920,862,"0,12K","0,08%"
07.01.2015,905,"858,8","913,8",839,"0,13K","5,37%"
06.01.2015,"858,8",800,"859,7",788,"0,07K","7,36%"
05.01.2015,800,783,"849,7",783,"0,08K","2,18%"
04.01.2015,783,"864,7","864,7",763,"0,07K","-9,46%"
03.01.2015,"864,7","923,1","923,1",845,"0,08K","-3,81%"
02.01.2015,899,911,946,"880,1","0,08K","-1,32%"
01.01.2015,911,890,915,880,"0,04K","2,64%"
31.12.2014,"887,5",883,"931,6",846,"0,08K","0,52%"
30.12.2014,883,"923,2","926,2",883,"0,07K","-4,35%"
29.12.2014,"923,2",925,930,900,"0,07K","-0,19%"
28.12.2014,925,944,944,913,"0,02K","-2,01%"
27.12.2014,944,955,955,920,"0,09K","-1,16%"
26.12.2014,955,915,957,911,"0,06K","4,37%"
25.12.2014,915,927,930,910,"0,01K","-1,29%"
24.12.2014,927,"969,9","969,9","922,6","0,09K","-4,42%"
23.12.2014,"969,9","945,3",980,935,"0,09K","2,60%"
22.12.2014,"945,3",910,980,905,"0,09K","3,88%"
21.12.2014,910,"941,6",942,905,"0,03K","-3,35%"
20.12.2014,"941,6",911,945,910,"0,04K","3,36%"
19.12.2014,911,"890,2",911,870,"0,08K","2,34%"
18.12.2014,"890,2","951,1","951,3","872,4","0,09K","-6,41%"
17.12.2014,"951,1","972,2","972,2",895,"0,11K","-2,17%"
16.12.2014,"972,2",1010,1010,"972,2","0,12K","-3,74%"
15.12.2014,1010,991,1014,991,"0,08K","1,91%"
14.12.2014,991,999,1014,981,"0,02K","-0,80%"
13.12.2014,999,"1022,9","1023,3",980,"0,05K","-2,34%"
12.12.2014,"1022,9",1000,"1025,5","993,1","0,06K","2,29%"
11.12.2014,1000,980,"1033,3","960,1","0,10K","2,04%"
10.12.2014,980,1002,1002,960,"0,08K","-2,19%"
09.12.2014,1002,1020,1020,968,"0,16K","-1,77%"
08.12.2014,1020,1025,1025,1000,"0,07K","-0,49%"
07.12.2014,1025,1025,"1035,9",986,"0,06K","0,00%"
06.12.2014,1025,"1022,3",1040,"1015,5","0,04K","0,26%"
05.12.2014,"1022,3",1017,1040,1013,"0,05K","0,52%"
04.12.2014,1017,1030,1039,"1012,1","0,09K","-1,26%"
03.12.2014,1030,1035,1037,"1020,1","0,08K","-0,48%"
02.12.2014,1035,"1039,9",1045,1025,"0,05K","-0,47%"
01.12.2014,"1039,9",1015,1045,1012,"0,08K","2,45%"
30.11.2014,1015,1020,1020,1006,"0,01K","-0,49%"
29.11.2014,1020,1020,1020,1004,"0,01K","0,00%"
28.11.2014,1020,1011,1020,990,"0,09K","0,89%"
27.11.2014,1011,1010,1027,1000,"0,08K","0,10%"
26.11.2014,1010,"1022,5","1037,6","990,3","0,12K","-1,22%"
25.11.2014,"1022,5",1030,1046,1010,"0,07K","-0,73%"
24.11.2014,1030,993,1043,971,"0,10K","3,73%"
23.11.2014,993,964,993,948,"0,03K","3,01%"
22.11.2014,964,944,994,943,"0,04K","2,23%"
21.11.2014,943,1003,1020,943,"0,18K","-5,98%"
20.11.2014,1003,1031,1059,980,"0,13K","-2,72%"
19.11.2014,1031,"1055,9",1084,"1023,5","0,10K","-2,36%"
18.11.2014,"1055,9",1064,1065,1036,"0,07K","-0,76%"
17.11.2014,1064,1040,1100,1000,"0,17K","2,31%"
16.11.2014,1040,"1082,5","1082,5",1030,"0,04K","-3,93%"
15.11.2014,"1082,5","1085,1",1098,1040,"0,10K","-0,24%"
14.11.2014,"1085,1",1148,1150,1052,"0,12K","-5,48%"
13.11.2014,1148,1135,1190,"1060,1","0,17K","1,15%"
12.11.2014,1135,990,1200,990,"0,24K","14,65%"
11.11.2014,990,1000,1010,"986,4","0,11K","-1,00%"
10.11.2014,1000,965,"1029,9",963,"0,17K","3,63%"
09.11.2014,965,945,965,927,"0,04K","2,12%"
08.11.2014,945,936,956,923,"0,05K","0,96%"
07.11.2014,936,"923,5",1000,900,"0,18K","1,35%"
06.11.2014,"923,5",915,939,"892,1","0,11K","0,93%"
05.11.2014,915,876,928,"863,9","0,11K","4,45%"
04.11.2014,876,860,898,"851,1","0,13K","1,86%"
03.11.2014,860,845,876,"821,2","0,11K","1,78%"
02.11.2014,845,840,855,816,"0,03K","0,60%"
01.11.2014,840,"907,3",923,835,"0,12K","-7,42%"
31.10.2014,"907,3",909,909,872,"0,14K","-0,19%"
30.10.2014,909,918,918,860,"0,17K","-0,98%"
29.10.2014,918,930,945,872,"0,19K","-1,29%"
28.10.2014,930,965,970,922,"0,09K","-3,63%"
27.10.2014,965,940,"979,2",918,"0,14K","2,66%"
26.10.2014,940,929,950,903,"0,01K","1,18%"
25.10.2014,929,926,940,880,"0,05K","0,32%"
24.10.2014,926,"978,7",994,926,"0,18K","-5,38%"
23.10.2014,"978,7",995,1010,931,"0,17K","-1,64%"
22.10.2014,995,1000,1020,"981,1","0,07K","-0,50%"
21.10.2014,1000,971,1000,967,"0,10K","2,99%"
20.10.2014,971,980,980,927,"0,10K","-0,92%"
19.10.2014,980,986,999,960,"0,06K","-0,61%"
18.10.2014,986,996,1010,968,"0,09K","-1,00%"
17.10.2014,996,984,1020,935,"0,11K","1,22%"
16.10.2014,984,1021,1021,950,"0,11K","-3,62%"
15.10.2014,1021,1022,1039,983,"0,08K","-0,10%"
14.10.2014,1022,970,1100,960,"0,11K","5,36%"
13.10.2014,970,950,990,928,"0,09K","2,11%"
12.10.2014,950,935,950,900,"0,03K","1,61%"
11.10.2014,935,925,963,901,"0,02K","1,08%"
10.10.2014,925,961,980,906,"0,16K","-3,75%"
09.10.2014,961,900,"1022,9",880,"0,17K","6,78%"
08.10.2014,900,886,910,803,"0,15K","1,58%"
07.10.2014,886,871,900,800,"0,13K","1,72%"
06.10.2014,871,774,930,755,"0,14K","12,53%"
05.10.2014,774,"914,3","914,3","730,1","0,06K","-15,35%"
04.10.2014,"914,3",930,"996,3",854,"0,10K","-1,69%"
03.10.2014,930,995,1000,930,"0,12K","-6,53%"
02.10.2014,995,1024,1024,975,"0,08K","-2,83%"
01.10.2014,1024,1000,1049,"982,5","0,07K","2,40%"
30.09.2014,1000,1005,1070,960,"0,11K","-0,50%"
29.09.2014,1005,980,1030,961,"0,08K","2,55%"
28.09.2014,980,1075,1075,960,"0,05K","-8,84%"
27.09.2014,1075,1053,1080,1011,"0,04K","2,09%"
26.09.2014,1053,"1077,7","1085,3","1018,1","0,08K","-2,29%"
25.09.2014,"1077,7",1089,1115,1018,"0,07K","-1,04%"
24.09.2014,1089,1086,1145,1014,"0,07K","0,28%"
23.09.2014,1086,1030,1152,1006,"0,12K","5,44%"
22.09.2014,1030,"991,2",1033,961,"0,10K","3,91%"
21.09.2014,"991,2","1050,7","1050,7",990,"0,01K","-5,66%"
20.09.2014,"1050,7","1023,4","1088,9",993,"0,05K","2,67%"
19.09.2014,"1023,4","1046,3",1112,809,"0,19K","-2,19%"
18.09.2014,"1046,3",1163,1163,1030,"0,17K","-10,03%"
17.09.2014,1163,1170,1192,1137,"0,15K","-0,60%"
16.09.2014,1170,1180,"1237,8",1163,"0,10K","-0,85%"
15.09.2014,1180,1169,1197,1159,"0,06K","0,94%"
14.09.2014,1169,1168,1200,1168,"0,01K","0,09%"
13.09.2014,1168,1245,1260,1159,"0,03K","-6,18%"
12.09.2014,1245,1180,1260,1153,"0,13K","5,51%"
11.09.2014,1180,"1198,9","1198,9",1158,"0,07K","-1,57%"
10.09.2014,"1198,9",1156,"1198,9",1135,"0,07K","3,71%"
09.09.2014,1156,1165,1166,1124,"0,06K","-0,77%"
08.09.2014,1165,1132,1180,"1123,3","0,08K","2,92%"
07.09.2014,1132,1145,1177,1130,"0,01K","-1,14%"
06.09.2014,1145,1200,1200,1125,"0,04K","-4,58%"
05.09.2014,1200,1155,1210,1125,"0,06K","3,90%"
04.09.2014,1155,1120,1175,1100,"0,06K","3,13%"
03.09.2014,1120,1173,1200,1092,"0,09K","-4,52%"
02.09.2014,1173,1158,1240,1154,"0,08K","1,30%"
01.09.2014,1158,1190,1230,1154,"0,08K","-2,69%"
31.08.2014,1190,1245,1245,"1160,5","0,02K","-4,42%"
30.08.2014,1245,"1254,3",1258,1235,"0,01K","-0,74%"
29.08.2014,"1254,3",1269,1269,1230,"0,04K","-1,16%"
28.08.2014,1269,1255,"1288,9",1231,"0,05K","1,12%"
27.08.2014,1255,1249,1298,1228,"0,05K","0,48%"
26.08.2014,1249,1236,1279,1228,"0,06K","1,05%"
25.08.2014,1236,1245,1290,1227,"0,06K","-0,72%"
24.08.2014,1245,"1246,5",1275,1242,"0,01K","-0,12%"
23.08.2014,"1246,5",1283,"1329,8",1241,"0,03K","-2,84%"
22.08.2014,1283,1260,1348,1256,"0,06K","1,83%"
21.08.2014,1260,1250,1305,1242,"0,04K","0,80%"
20.08.2014,1250,1183,1350,1176,"0,08K","5,66%"
19.08.2014,1183,1175,"1268,9",1150,"0,09K","0,68%"
18.08.2014,1175,"1277,4","1329,2",1150,"0,08K","-8,02%"
17.08.2014,"1277,4",1352,1352,"1277,1","0,01K","-5,52%"
16.08.2014,1352,1316,"1363,3","1263,1","0,03K","2,74%"
15.08.2014,1316,1300,1435,1251,"0,12K","1,23%"
14.08.2014,1300,1450,1460,1250,"0,11K","-10,34%"
13.08.2014,1450,1480,1492,1376,"0,15K","-2,03%"
12.08.2014,1480,1495,1500,1420,"0,06K","-1,00%"
11.08.2014,1495,1498,1505,"1448,5","0,06K","-0,20%"
10.08.2014,1498,1470,1498,"1454,3","0,01K","1,90%"
09.08.2014,1470,1495,1507,1470,"0,01K","-1,67%"
08.08.2014,1495,1441,1515,1430,"0,07K","3,75%"
07.08.2014,1441,1490,1490,1430,"0,05K","-3,29%"
06.08.2014,1490,1490,1515,1420,"0,12K","0,00%"
05.08.2014,1490,"1500,6",1508,"1456,3","0,05K","-0,71%"
04.08.2014,"1500,6",1500,"1521,2",1470,"0,04K","0,04%"
03.08.2014,1500,"1491,4",1514,1470,"0,01K","0,57%"
02.08.2014,"1491,4",1490,1520,1480,"0,03K","0,10%"
01.08.2014,1490,"1473,1",1520,1470,"0,05K","1,15%"
31.07.2014,"1473,1",1440,1498,1430,"0,08K","2,30%"
30.07.2014,1440,1502,1502,1432,"0,04K","-4,13%"
29.07.2014,1502,"1483,2","1519,2",1441,"0,11K","1,27%"
28.07.2014,"1483,2","1501,6","1519,2",1450,"0,07K","-1,22%"
27.07.2014,"1501,6",1520,1540,"1501,6","0,01K","-1,21%"
26.07.2014,1520,1540,1542,"1501,6","0,01K","-1,30%"
25.07.2014,1540,1550,"1557,3",1500,"0,07K","-0,64%"
24.07.2014,1550,"1589,8","1589,8",1510,"0,08K","-2,50%"
23.07.2014,"1589,8","1577,9","1589,8","1536,3","0,05K","0,75%"
22.07.2014,"1577,9",1560,1578,1530,"0,05K","1,15%"
21.07.2014,1560,1559,1579,1485,"0,05K","0,06%"
20.07.2014,1559,1550,"1565,5",1536,"0,02K","0,58%"
19.07.2014,1550,1520,1600,1520,"0,02K","1,97%"
18.07.2014,1520,1500,1580,1490,"0,03K","1,33%"
17.07.2014,1500,1500,1555,"1452,5","0,07K","0,00%"
16.07.2014,1500,1488,1500,1450,"0,06K","0,81%"
15.07.2014,1488,1460,1490,1431,"0,05K","1,92%"
14.07.2014,1460,1480,1485,1420,"0,05K","-1,35%"
13.07.2014,1480,1490,1490,1445,"0,02K","-0,67%"
12.07.2014,1490,1530,1530,1458,"0,02K","-2,61%"
11.07.2014,1530,"1489,9",1555,1471,"0,08K","2,69%"
10.07.2014,"1489,9",1490,1490,1460,"0,03K","-0,01%"
09.07.2014,1490,1499,1500,1464,"0,03K","-0,60%"
08.07.2014,1499,"1457,8",1500,"1457,8","0,03K","2,83%"
07.07.2014,"1457,8",1497,1510,1420,"0,05K","-2,62%"
06.07.2014,1497,1520,1520,1450,"0,02K","-1,51%"
05.07.2014,1520,"1535,1","1535,1",1475,"0,06K","-0,98%"
04.07.2014,"1535,1",1540,1550,1500,"0,04K","-0,32%"
03.07.2014,1540,1547,1550,1511,"0,06K","-0,45%"
02.07.2014,1547,1530,1547,1500,"0,05K","1,11%"
01.07.2014,1530,1499,1550,1465,"0,06K","2,07%"
30.06.2014,1499,1384,1510,1384,"0,05K","8,31%"
29.06.2014,1384,"1446,3","1446,3","1383,3","0,01K","-4,31%"
28.06.2014,"1446,3","1418,5",1459,1382,"0,02K","1,96%"
27.06.2014,"1418,5","1401,9",1455,1380,"0,03K","1,18%"
26.06.2014,"1401,9","1400,4","1401,9",1301,"0,06K","0,11%"
25.06.2014,"1400,4",1440,1440,1300,"0,05K","-2,75%"
24.06.2014,1440,1460,1480,1430,"0,03K","-1,37%"
23.06.2014,1460,1467,1490,1460,"0,03K","-0,48%"
22.06.2014,1467,"1484,6",1485,1465,"0,01K","-1,18%"
21.06.2014,"1484,6","1470,2",1498,1456,"0,01K","0,98%"
20.06.2014,"1470,2",1461,1500,1450,"0,03K","0,63%"
19.06.2014,1461,1480,1512,1460,"0,02K","-1,28%"
18.06.2014,1480,1461,1500,1452,"0,02K","1,30%"
17.06.2014,1461,1452,1461,1413,"0,03K","0,62%"
16.06.2014,1452,1492,"1505,2","1413,1","0,05K","-2,68%"
15.06.2014,1492,1440,1498,1400,"0,01K","3,61%"
14.06.2014,1440,1500,1500,1396,"0,02K","-4,00%"
13.06.2014,1500,1420,1550,1420,"0,06K","5,63%"
12.06.2014,1420,"1541,4",1589,1400,"0,05K","-7,88%"
11.06.2014,"1541,4",1562,"1598,8","1541,4","0,06K","-1,32%"
10.06.2014,1562,1577,1600,1562,"0,07K","-0,95%"
09.06.2014,1577,1600,1600,1562,"0,01K","-1,44%"
08.06.2014,1600,1590,1600,"1560,5","0,02K","0,63%"
07.06.2014,1590,1580,1610,1575,"0,02K","0,63%"
06.06.2014,1580,1583,1600,1580,"0,05K","-1,19%"
05.06.2014,1599,1598,1650,1557,"0,07K","0,06%"
04.06.2014,1598,1650,1650,1560,"0,06K","-3,15%"
03.06.2014,1650,1620,1700,1607,"0,11K","1,85%"
02.06.2014,1620,1543,"1628,3",1508,"0,07K","4,99%"
01.06.2014,1543,1535,1657,1494,"0,07K","0,52%"
31.05.2014,1535,1508,1535,1467,"0,02K","1,79%"
30.05.2014,1508,1460,1525,1410,"0,07K","3,29%"
29.05.2014,1460,1424,1460,1305,"0,08K","2,53%"
28.05.2014,1424,"1413,9",1425,1380,"0,02K","0,72%"
27.05.2014,"1413,9",1425,1462,1270,"0,17K","-0,78%"
26.05.2014,1425,1388,1500,"1366,9","0,08K","2,67%"
25.05.2014,1388,1355,1388,1322,"0,07K","2,44%"
24.05.2014,1355,"1374,5","1374,5",1316,"0,02K","-1,42%"
23.05.2014,"1374,5",1305,1380,1290,"0,13K","5,33%"
22.05.2014,1305,"1203,1",1360,"1202,1","0,09K","8,47%"
21.05.2014,"1203,1",1196,1250,"1178,2","0,06K","0,59%"
20.05.2014,1196,"1148,9",1230,1100,"0,10K","4,10%"
19.05.2014,"1148,9",1107,1150,1103,"0,07K","3,78%"
18.05.2014,1107,1110,1110,1103,"0,02K","-0,27%"
17.05.2014,1110,1130,1130,1103,"0,02K","-1,77%"
16.05.2014,1130,1118,1131,"1101,5","0,06K","1,08%"
15.05.2014,1118,1090,1120,1090,"0,06K","-0,49%"
14.05.2014,"1123,5","1100,1",1130,1090,"0,06K","2,13%"
13.05.2014,"1100,1",1110,1139,1094,"0,05K","-0,89%"
12.05.2014,1110,"1093,5",1140,1091,"0,05K","1,51%"
11.05.2014,"1093,5","1114,4",1139,"1093,5","0,02K","-1,88%"
10.05.2014,"1114,4",1135,1155,1112,"0,03K","-1,81%"
09.05.2014,1135,1100,1150,1090,"0,06K","3,18%"
08.05.2014,1100,1100,1150,"1091,8","0,05K","0,00%"
07.05.2014,1100,"1109,9",1120,1085,"0,04K","-0,90%"
06.05.2014,"1109,9",1085,1110,1066,"0,08K","2,30%"
05.05.2014,1085,"1114,5",1118,1066,"0,03K","-2,65%"
04.05.2014,"1114,5",1096,"1129,7",1066,"0,03K","1,69%"
03.05.2014,1096,1129,1153,1095,"0,04K","-2,92%"
02.05.2014,1129,1098,1129,"1065,1","0,05K","2,82%"
01.05.2014,1098,"1128,9",1130,1063,"0,04K","-2,73%"
30.04.2014,"1128,9","1147,9","1147,9",1062,"0,05K","-1,66%"
29.04.2014,"1147,9",1130,1163,1120,"0,04K","1,58%"
28.04.2014,1130,"1163,3",1175,1060,"0,07K","-2,87%"
27.04.2014,"1163,3",1189,1199,1130,"0,03K","-2,16%"
26.04.2014,1189,1198,1200,1157,"0,04K","-0,75%"
25.04.2014,1198,1250,1250,"1133,3","0,12K","-4,16%"
24.04.2014,1250,1215,1290,1202,"0,06K","2,88%"
23.04.2014,1215,1196,1263,1170,"0,09K","1,59%"
